ticker,event_index,actual_date,predicted_date,abs_err_days,signed_err_days
HCA,16,2015-05-05,2015-05-05,0,0
HCA,17,2015-08-05,2015-08-04,1,-1
HCA,18,2015-10-27,2015-11-04,8,8
HCA,19,2016-01-28,2016-01-26,2,-2
HCA,20,2016-05-03,2016-04-28,5,-5
HCA,21,2016-07-28,2016-08-02,5,5
HCA,22,2016-10-27,2016-10-27,0,0
HCA,23,2017-01-31,2017-01-26,5,-5
HCA,24,2017-05-02,2017-05-02,0,0
HCA,25,2017-07-25,2017-08-01,7,7
HCA,26,2017-10-31,2017-10-24,7,-7
HCA,27,2018-01-30,2018-01-30,0,0
HCA,28,2018-05-01,2018-05-01,0,0
HCA,29,2018-07-25,2018-07-31,6,6
HCA,30,2018-10-30,2018-10-24,6,-6
HCA,31,2019-01-29,2019-01-29,0,0
HCA,32,2019-04-30,2019-04-30,0,0
HCA,33,2019-07-30,2019-07-30,0,0
HCA,34,2019-10-29,2019-10-29,0,0
HCA,35,2020-01-28,2020-01-28,0,0
HCA,36,2020-04-21,2020-04-28,7,7
HCA,37,2020-07-22,2020-07-21,1,-1
HCA,38,2020-10-26,2020-10-21,5,-5
HCA,39,2021-02-02,2021-01-25,8,-8
HCA,40,2021-04-22,2021-05-04,12,12
HCA,41,2021-07-20,2021-07-22,2,2
HCA,42,2021-10-22,2021-10-19,3,-3
HCA,43,2022-01-27,2022-01-21,6,-6
HCA,44,2022-04-22,2022-04-28,6,6
HCA,45,2022-07-22,2022-07-22,0,0
HCA,46,2022-10-21,2022-10-21,0,0
HCA,47,2023-01-27,2023-01-20,7,-7
HCA,48,2023-04-21,2023-04-28,7,7
HCA,49,2023-07-27,2023-07-21,6,-6
HCA,50,2023-10-24,2023-10-26,2,2
HCA,51,2024-01-30,2024-01-23,7,-7
HCA,52,2024-04-26,2024-04-30,4,4
HCA,53,2024-07-23,2024-07-26,3,3
HCA,54,2024-10-25,2024-10-22,3,-3
HCA,55,2025-01-24,2025-01-24,0,0
HCA,56,2025-04-25,2025-04-25,0,0
HCA,57,2025-07-25,2025-07-25,0,0
HCA,58,2025-10-24,2025-10-24,0,0
HCA,59,2026-01-27,2026-01-23,4,-4
HCA,60,2026-04-24,2026-04-28,4,4
HCA,61,2026-07-24,2026-07-24,0,0
HCA,62,2026-10-23,2026-10-23,0,0
HD,3,2002-11-19,2002-11-19,0,0
HD,4,2003-02-25,2003-02-18,7,-7
HD,5,2003-05-20,2003-05-27,7,7
HD,6,2003-08-19,2003-08-19,0,0
HD,7,2003-11-18,2003-11-18,0,0
HD,8,2004-02-24,2004-02-17,7,-7
HD,9,2004-05-18,2004-05-25,7,7
HD,10,2004-08-17,2004-08-17,0,0
HD,11,2004-11-16,2004-11-16,0,0
HD,12,2005-02-22,2005-02-15,7,-7
HD,13,2005-05-17,2005-05-24,7,7
HD,14,2005-08-16,2005-08-16,0,0
HD,15,2005-11-15,2005-11-15,0,0
HD,16,2006-02-21,2006-02-14,7,-7
HD,17,2006-05-16,2006-05-23,7,7
HD,18,2006-08-15,2006-08-15,0,0
HD,19,2006-11-14,2006-11-14,0,0
HD,20,2007-02-20,2007-02-13,7,-7
HD,21,2007-05-15,2007-05-22,7,7
HD,22,2007-08-14,2007-08-14,0,0
HD,23,2007-11-13,2007-11-13,0,0
HD,24,2008-02-26,2008-02-12,14,-14
HD,25,2008-05-20,2008-05-27,7,7
HD,26,2008-08-19,2008-08-19,0,0
HD,27,2008-11-18,2008-11-18,0,0
HD,28,2009-02-24,2009-02-17,7,-7
HD,29,2009-05-19,2009-05-26,7,7
HD,30,2009-08-18,2009-08-18,0,0
HD,31,2009-11-17,2009-11-17,0,0
HD,32,2010-02-23,2010-02-16,7,-7
HD,33,2010-05-18,2010-05-25,7,7
HD,34,2010-08-17,2010-08-17,0,0
HD,35,2010-11-16,2010-11-16,0,0
HD,36,2011-02-22,2011-02-15,7,-7
HD,37,2011-05-17,2011-05-24,7,7
HD,38,2011-08-16,2011-08-16,0,0
HD,39,2011-11-15,2011-11-15,0,0
HD,40,2012-02-21,2012-02-14,7,-7
HD,41,2012-05-15,2012-05-22,7,7
HD,42,2012-08-14,2012-08-14,0,0
HD,43,2012-11-13,2012-11-13,0,0
HD,44,2013-02-26,2013-02-12,14,-14
HD,45,2013-05-21,2013-05-28,7,7
HD,46,2013-08-20,2013-08-20,0,0
HD,47,2013-11-19,2013-11-19,0,0
HD,48,2014-02-25,2014-02-18,7,-7
HD,49,2014-05-20,2014-05-27,7,7
HD,50,2014-08-19,2014-08-19,0,0
HD,51,2014-11-18,2014-11-18,0,0
HD,52,2015-02-24,2015-02-17,7,-7
HD,53,2015-05-19,2015-05-26,7,7
HD,54,2015-08-18,2015-08-18,0,0
HD,55,2015-11-17,2015-11-17,0,0
HD,56,2016-02-23,2016-02-16,7,-7
HD,57,2016-05-17,2016-05-24,7,7
HD,58,2016-08-16,2016-08-16,0,0
HD,59,2016-11-15,2016-11-15,0,0
HD,60,2017-02-21,2017-02-14,7,-7
HD,61,2017-05-16,2017-05-23,7,7
HD,62,2017-08-15,2017-08-15,0,0
HD,63,2017-11-14,2017-11-14,0,0
HD,64,2018-02-20,2018-02-13,7,-7
HD,65,2018-05-15,2018-05-22,7,7
HD,66,2018-08-14,2018-08-14,0,0
HD,67,2018-11-13,2018-11-13,0,0
HD,68,2019-02-26,2019-02-12,14,-14
HD,69,2019-05-21,2019-05-28,7,7
HD,70,2019-08-20,2019-08-20,0,0
HD,71,2019-11-19,2019-11-19,0,0
HD,72,2020-02-25,2020-02-18,7,-7
HD,73,2020-05-19,2020-05-26,7,7
HD,74,2020-08-18,2020-08-18,0,0
HD,75,2020-11-17,2020-11-17,0,0
HD,76,2021-02-23,2021-02-16,7,-7
HD,77,2021-05-18,2021-05-25,7,7
HD,78,2021-08-17,2021-08-17,0,0
HD,79,2021-11-16,2021-11-16,0,0
HD,80,2022-02-22,2022-02-15,7,-7
HD,81,2022-05-17,2022-05-24,7,7
HD,82,2022-08-16,2022-08-16,0,0
HD,83,2022-11-15,2022-11-15,0,0
HD,84,2023-02-21,2023-02-14,7,-7
HD,85,2023-05-16,2023-05-23,7,7
HD,86,2023-08-15,2023-08-15,0,0
HD,87,2023-11-14,2023-11-14,0,0
HD,88,2024-02-20,2024-02-13,7,-7
HD,89,2024-05-14,2024-05-21,7,7
HD,90,2024-08-13,2024-08-13,0,0
HD,91,2024-11-12,2024-11-12,0,0
HD,92,2025-02-25,2025-02-11,14,-14
HD,93,2025-05-20,2025-05-27,7,7
HD,94,2025-08-19,2025-08-19,0,0
HD,95,2025-11-18,2025-11-18,0,0
HD,96,2026-02-24,2026-02-17,7,-7
HD,97,2026-05-19,2026-05-26,7,7
HD,98,2026-08-18,2026-08-18,0,0
HD,99,2026-11-17,2026-11-17,0,0
HIG,3,2002-10-28,2002-10-28,0,0
HIG,4,2003-01-27,2003-01-27,0,0
HIG,5,2003-05-13,2003-04-28,15,-15
HIG,6,2003-08-06,2003-08-12,6,6
HIG,7,2003-11-05,2003-11-05,0,0
HIG,8,2004-01-28,2004-02-04,7,7
HIG,9,2004-05-04,2004-04-28,6,-6
HIG,10,2004-08-04,2004-08-03,1,-1
HIG,11,2004-11-04,2004-11-03,1,-1
HIG,12,2005-01-26,2005-02-03,8,8
HIG,13,2005-04-28,2005-04-27,1,-1
HIG,14,2005-08-04,2005-07-28,7,-7
HIG,15,2005-11-03,2005-11-03,0,0
HIG,16,2006-01-26,2006-02-02,7,7
HIG,17,2006-04-27,2006-04-27,0,0
