date,ticker,article_id,sentiment_score,sentiment_label,positive_score,negative_score,neutral_score,news_preview,model_version,processed_at
2026-06-18,BID,BID_ART_000,0.0004903413355350494,Neutral,0.011917775496840477,0.011427434161305428,0.9766547679901123,"Investment & Development Bank misses Q2 profit targets, net profit 1 trillion VN...",finbert_v1.0,2026-06-27 12:15:32
2026-06-18,BID,BID_ART_001,-0.7943752408027649,Negative,0.09916577488183975,0.8935410380363464,0.007293202914297581,BID enters collaboration with international partner to expand Banking services i...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,BID,BID_ART_002,-0.9216410517692566,Negative,0.03020881675183773,0.9518498778343201,0.017941316589713097,Investment & Development Bank opens new branch network in 3 provinces across Vie...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,BID,BID_ART_003,-0.0357079952955246,Neutral,0.020042741671204567,0.05575073882937431,0.924206554889679,BID stock declines 2.8 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,BID,BID_ART_004,-0.9208568930625916,Negative,0.02516355738043785,0.9460204243659973,0.028815982863307,BID upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,HDB,HDB_ART_000,0.012976649217307568,Neutral,0.023910468444228172,0.010933819226920605,0.9651556611061096,Housing Development Bank downgraded to 'Hold' by securities firm citing rising b...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,HDB,HDB_ART_001,-0.3338877558708191,Negative,0.30903494358062744,0.6429226994514465,0.04804232344031334,HDB announces interim dividend of 1380 VND per share with record payout ratio...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,HDB,HDB_ART_002,-0.9321418404579163,Negative,0.023084217682480812,0.9552260637283325,0.021689752116799355,"Housing Development Bank (HDB) reports Q2 2026 net profit of 3 trillion VND, up ...",finbert_v1.0,2026-06-27 12:15:32
2026-06-18,HDB,HDB_ART_003,-0.8276427388191223,Negative,0.08231171220541,0.9099544286727905,0.007733797188848257,HDB enters collaboration with international partner to expand Banking services i...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,HDB,HDB_ART_004,0.0006476771086454391,Neutral,0.012076832354068756,0.011429155245423317,0.9764940142631531,"Housing Development Bank misses Q2 profit targets, net profit 2 trillion VND, do...",finbert_v1.0,2026-06-27 12:15:32
2026-06-18,MBB,MBB_ART_000,-0.2475830614566803,Negative,0.3366171419620514,0.5842002034187317,0.07918261736631393,MBB announces interim dividend of 2516 VND per share with record payout ratio...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,MBB,MBB_ART_001,-0.9137357473373413,Negative,0.03405288979411125,0.947788655757904,0.018158525228500366,Military Commercial Joint Stock Bank receives 'Buy' recommendation from leading ...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,MBB,MBB_ART_002,-0.932267963886261,Negative,0.023260226473212242,0.955528199672699,0.021211527287960052,Military Commercial Joint Stock Bank (MBB) reports Q2 2026 net profit of 3 trill...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,MBB,MBB_ART_003,-0.04038597643375397,Neutral,0.017757462337613106,0.05814344063401222,0.9240991473197937,MBB stock declines 2.1 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,MBB,MBB_ART_004,0.009876977652311325,Neutral,0.020100723952054977,0.010223746299743652,0.9696755409240723,MBB faces downward pressure from foreign investors selling amid Banking sector w...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,MSN,MSN_ART_000,-0.8366279006004333,Negative,0.07785265892744064,0.9144805669784546,0.007666784804314375,MSN enters collaboration with international partner to expand Consumer Goods ser...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,MSN,MSN_ART_001,-0.9148658514022827,Negative,0.034112513065338135,0.9489783644676208,0.016909077763557434,"Masan Group receives 'Buy' recommendation from leading brokerage, target price r...",finbert_v1.0,2026-06-27 12:15:32
2026-06-18,MSN,MSN_ART_002,0.009782609529793262,Neutral,0.01981954090297222,0.010036931373178959,0.9701435565948486,MSN faces downward pressure from foreign investors selling amid Consumer Goods s...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,MSN,MSN_ART_003,-0.016833379864692688,Neutral,0.00899625662714243,0.025829635560512543,0.9651740789413452,Masan Group faces margin compression as operating costs rise faster than revenue...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,MSN,MSN_ART_004,-0.9231418967247009,Negative,0.029290027916431427,0.9524319171905518,0.018278086557984352,"Masan Group opens new branch network in 7 provinces across Vietnam, strengthenin...",finbert_v1.0,2026-06-27 12:15:32
2026-06-18,PGV,PGV_ART_000,-0.9296454787254333,Negative,0.024020101875066757,0.953665554523468,0.022314393892884254,"PGV announces robust Q2 results with net interest income growing 27% YoY, driven...",finbert_v1.0,2026-06-27 12:15:32
2026-06-18,PGV,PGV_ART_001,-0.9236754179000854,Negative,0.028970886021852493,0.9526463150978088,0.018382782116532326,"Petrovietnam Gas opens new branch network in 7 provinces across Vietnam, strengt...",finbert_v1.0,2026-06-27 12:15:32
2026-06-18,PGV,PGV_ART_002,-0.874988317489624,Negative,0.04631335288286209,0.9213016629219055,0.03238498792052269,PGV stock gains 1.7% as Energy sector leads market rally...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,PGV,PGV_ART_003,-0.9270846247673035,Negative,0.024412624537944794,0.9514972567558289,0.024090131744742393,PGV upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,PGV,PGV_ART_004,0.013014722615480423,Neutral,0.0240691639482975,0.011054441332817078,0.9648763537406921,Petrovietnam Gas downgraded to 'Hold' by securities firm citing rising bad debt ...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,PLX,PLX_ART_000,-0.02517096884548664,Neutral,0.018575994297862053,0.043746963143348694,0.9376770257949829,PLX stock declines 2.0 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,PLX,PLX_ART_001,-0.8593382835388184,Negative,0.053339675068855286,0.9126779437065125,0.03398234024643898,PLX stock gains 2.1% as Energy sector leads market rally...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,PLX,PLX_ART_002,-0.001875242218375206,Neutral,0.015839003026485443,0.01771424524486065,0.9664467573165894,"PLX warns of rising credit costs and narrowing net interest margin in H1 2026, c...",finbert_v1.0,2026-06-27 12:15:32
2026-06-18,PLX,PLX_ART_003,-0.8993694186210632,Negative,0.03756207600235939,0.9369314908981323,0.025506392121315002,PLX experiences increased competition from foreign banks entering Vietnamese Ene...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,PLX,PLX_ART_004,-0.8160527348518372,Negative,0.08826296031475067,0.904315710067749,0.007421351503580809,PLX enters collaboration with international partner to expand Energy services in...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,PNJ,PNJ_ART_000,-0.021316319704055786,Neutral,0.009435023181140423,0.030751341953873634,0.9598137736320496,Phu Nhuan Jewelry faces margin compression as operating costs rise faster than r...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,PNJ,PNJ_ART_001,-0.8312826752662659,Negative,0.05883876606822014,0.8901214599609375,0.05103977397084236,PNJ stock gains 3.5% as Retail sector leads market rally...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,PNJ,PNJ_ART_002,-0.9290918707847595,Negative,0.02399204671382904,0.9530839323997498,0.022924097254872322,"PNJ announces robust Q2 results with net interest income growing 27% YoY, driven...",finbert_v1.0,2026-06-27 12:15:32
2026-06-18,SAB,SAB_ART_000,-0.9333494305610657,Negative,0.02272348664700985,0.9560729265213013,0.02120363712310791,"Sabeco (SAB) reports Q2 2026 net profit of 3 trillion VND, up 14% year-over-year...",finbert_v1.0,2026-06-27 12:15:32
2026-06-18,SAB,SAB_ART_001,0.009979450143873692,Neutral,0.019885364919900894,0.009905914776027203,0.9702087044715881,SAB faces downward pressure from foreign investors selling amid Consumer Goods s...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,SAB,SAB_ART_002,-0.033424556255340576,Neutral,0.020685026422142982,0.05410958081483841,0.925205409526825,SAB stock declines 1.9 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,SAB,SAB_ART_003,-0.9277791380882263,Negative,0.023952769115567207,0.9517319202423096,0.024315245449543,SAB upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,SAB,SAB_ART_004,-0.8430635929107666,Negative,0.07448317110538483,0.9175467491149902,0.007970095612108707,SAB enters collaboration with international partner to expand Consumer Goods ser...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,STB,STB_ART_000,-0.9077839851379395,Negative,0.03959222137928009,0.9473761916160583,0.013031615875661373,Sacombank signs strategic partnership with leading Banking firm to enhance marke...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,STB,STB_ART_001,-0.004299024119973183,Neutral,0.012795662507414818,0.017094686627388,0.9701096415519714,"STB warns of rising credit costs and narrowing net interest margin in H1 2026, c...",finbert_v1.0,2026-06-27 12:15:32
2026-06-18,STB,STB_ART_002,-0.9334996342658997,Negative,0.022938227280974388,0.956437885761261,0.020623810589313507,"Sacombank (STB) reports Q2 2026 net profit of 3 trillion VND, up 21% year-over-y...",finbert_v1.0,2026-06-27 12:15:32
2026-06-18,STB,STB_ART_003,-0.8965126872062683,Negative,0.03559337928891182,0.932106077671051,0.03230058029294014,STB experiences increased competition from foreign banks entering Vietnamese Ban...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,STB,STB_ART_004,-0.9198892712593079,Negative,0.030642464756965637,0.9505317211151123,0.01882583275437355,"Sacombank surges to 2439 new accounts in Q2, exceeding customer acquisition targ...",finbert_v1.0,2026-06-27 12:15:32
2026-06-18,TCB,TCB_ART_000,-0.03378395736217499,Neutral,0.019471416249871254,0.05325537174940109,0.9272732734680176,TCB stock declines 2.6 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,TCB,TCB_ART_001,0.017649371176958084,Neutral,0.027666635811328888,0.01001726370304823,0.9623160362243652,"Techcombank faces regulatory scrutiny over compliance requirements, may incur ad...",finbert_v1.0,2026-06-27 12:15:32
2026-06-18,TCB,TCB_ART_002,-0.16323140263557434,Negative,0.38173267245292664,0.544964075088501,0.07330330461263657,TCB announces interim dividend of 1999 VND per share with record payout ratio...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,TCB,TCB_ART_003,-0.9140604734420776,Negative,0.035719722509384155,0.9497802257537842,0.014500107616186142,Techcombank signs strategic partnership with leading Banking firm to enhance mar...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,VCB,VCB_ART_000,-0.014594901353120804,Neutral,0.008965784683823586,0.02356068603694439,0.967473566532135,Vietcombank faces margin compression as operating costs rise faster than revenue...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,VCB,VCB_ART_001,-0.8302347660064697,Negative,0.08101262152194977,0.9112473726272583,0.0077400305308401585,VCB enters collaboration with international partner to expand Banking services i...,finbert_v1.0,2026-06-27 12:15:32
2026-06-18,VCB,VCB_ART_002,0.0014482159167528152,Neutral,0.012888372875750065,0.01144015695899725,0.9756715297698975,"Vietcombank misses Q2 profit targets, net profit 2 trillion VND, down 7% from pr...",finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VHM,VHM_ART_000,0.011207968927919865,Neutral,0.0226255115121603,0.011417542584240437,0.96595698595047,Vinhomes downgraded to 'Hold' by securities firm citing rising bad debt concerns...,finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VHM,VHM_ART_001,-0.9117882251739502,Negative,0.03699808195233345,0.9487863183021545,0.014215550385415554,Vinhomes signs strategic partnership with leading Real Estate firm to enhance ma...,finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VHM,VHM_ART_002,-0.017269795760512352,Neutral,0.017334511503577232,0.034604307264089584,0.9480611085891724,VHM stock declines 2.1 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VHM,VHM_ART_003,-0.9295637607574463,Negative,0.024049269035458565,0.9536130428314209,0.022337723523378372,"VHM announces robust Q2 results with net interest income growing 22% YoY, driven...",finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VHM,VHM_ART_004,0.2156732976436615,Positive,0.5651879906654358,0.3495146930217743,0.08529726415872574,VHM announces interim dividend of 1989 VND per share with record payout ratio...,finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VIC,VIC_ART_000,-0.7567746639251709,Negative,0.0893280878663063,0.846102774143219,0.06456918269395828,VIC experiences increased competition from foreign banks entering Vietnamese Con...,finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VIC,VIC_ART_001,-0.9257605075836182,Negative,0.0238985363394022,0.9496590495109558,0.02644232288002968,VIC upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VIC,VIC_ART_002,-0.014575747773051262,Neutral,0.018381433561444283,0.032957181334495544,0.9486614465713501,VIC stock declines 2.2 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VIC,VIC_ART_003,-0.9243550300598145,Negative,0.02895386517047882,0.9533088803291321,0.017737165093421936,"Vingroup opens new branch network in 4 provinces across Vietnam, strengthening r...",finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VNM,VNM_ART_000,-0.8770723938941956,Negative,0.04382853955030441,0.9209009408950806,0.03527059406042099,VNM stock gains 2.0% as Consumer Goods sector leads market rally...,finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VNM,VNM_ART_001,0.025905810296535492,Neutral,0.03587631508708,0.009970505721867085,0.9541532397270203,"Vinamilk faces regulatory scrutiny over compliance requirements, may incur addit...",finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VNM,VNM_ART_002,-0.933397650718689,Negative,0.022988885641098022,0.9563865661621094,0.02062450349330902,"Vinamilk (VNM) reports Q2 2026 net profit of 2 trillion VND, up 18% year-over-ye...",finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VNM,VNM_ART_003,0.00022870022803544998,Neutral,0.012135505676269531,0.011906805448234081,0.9759576916694641,"Vinamilk misses Q2 profit targets, net profit 1 trillion VND, down 10% from prev...",finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VNM,VNM_ART_004,0.6127938628196716,Positive,0.8005260229110718,0.18773216009140015,0.01174185425043106,"Vinamilk Board approves cash dividend of 4597 VND per share for 2026, payable in...",finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VPB,VPB_ART_000,-0.9294410943984985,Negative,0.023943040519952774,0.9533841609954834,0.02267286367714405,"VPB announces robust Q2 results with net interest income growing 26% YoY, driven...",finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VPB,VPB_ART_001,-0.0022316984832286835,Neutral,0.013738282024860382,0.015969980508089066,0.9702916741371155,"VPB warns of rising credit costs and narrowing net interest margin in H1 2026, c...",finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VPB,VPB_ART_002,0.009613607078790665,Neutral,0.01930849999189377,0.009694892913103104,0.970996618270874,VPB faces downward pressure from foreign investors selling amid Banking sector w...,finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VPB,VPB_ART_003,-0.024307511746883392,Neutral,0.009148083627223969,0.03345559537410736,0.9573962092399597,Vietnam Prosperity Bank faces margin compression as operating costs rise faster ...,finbert_v1.0,2026-06-27 12:15:33
2026-06-18,VPB,VPB_ART_004,-0.8852404952049255,Negative,0.04203852638602257,0.927278995513916,0.03068249300122261,VPB experiences increased competition from foreign banks entering Vietnamese Ban...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,ACB,ACB_ART_000,-0.9321647882461548,Negative,0.022912945598363876,0.9550777077674866,0.022009342908859253,"Asia Commercial Bank (ACB) reports Q2 2026 net profit of 4 trillion VND, up 22% ...",finbert_v1.0,2026-06-27 12:15:33
2026-06-19,ACB,ACB_ART_001,-0.48388031125068665,Negative,0.25486090779304504,0.7387412190437317,0.00639789504930377,ACB invests 670 billion VND in new technology platform to digitize customer serv...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,ACB,ACB_ART_002,-0.9118487238883972,Negative,0.03585979714989662,0.9477085471153259,0.016431672498583794,Asia Commercial Bank signs strategic partnership with leading Banking firm to en...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,ACB,ACB_ART_003,-0.07214656472206116,Negative,0.393192321062088,0.46533888578414917,0.14146879315376282,ACB announces interim dividend of 2401 VND per share with record payout ratio...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,BID,BID_ART_000,-0.7943752408027649,Negative,0.09916577488183975,0.8935410380363464,0.007293202914297581,BID enters collaboration with international partner to expand Banking services i...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,BID,BID_ART_001,-0.9179474115371704,Negative,0.02971089631319046,0.9476583003997803,0.02263074927031994,"Investment & Development Bank surges to 4547 new accounts in Q2, exceeding custo...",finbert_v1.0,2026-06-27 12:15:33
2026-06-19,BID,BID_ART_002,0.008461389690637589,Neutral,0.023543423041701317,0.015082033351063728,0.9613746404647827,"BID warns of rising credit costs and narrowing net interest margin in H1 2026, c...",finbert_v1.0,2026-06-27 12:15:33
2026-06-19,BID,BID_ART_003,-0.008072823286056519,Negative,0.48403090238571167,0.4921037256717682,0.023865340277552605,BID announces interim dividend of 1578 VND per share with record payout ratio...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,HDB,HDB_ART_000,-0.9209775328636169,Negative,0.03054744005203247,0.9515249729156494,0.017927587032318115,"Housing Development Bank opens new branch network in 6 provinces across Vietnam,...",finbert_v1.0,2026-06-27 12:15:33
2026-06-19,HDB,HDB_ART_001,-0.9183664917945862,Negative,0.028963487595319748,0.9473299980163574,0.023706478998064995,"Housing Development Bank surges to 3383 new accounts in Q2, exceeding customer a...",finbert_v1.0,2026-06-27 12:15:33
2026-06-19,HDB,HDB_ART_002,-0.9270179867744446,Negative,0.0246406439691782,0.9516586065292358,0.023700756952166557,HDB upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,HDB,HDB_ART_003,-0.9282355904579163,Negative,0.02463311329483986,0.9528687000274658,0.02249821275472641,"HDB announces robust Q2 results with net interest income growing 23% YoY, driven...",finbert_v1.0,2026-06-27 12:15:33
2026-06-19,MBB,MBB_ART_000,-0.8645859360694885,Negative,0.047686245292425156,0.9122721552848816,0.040041618049144745,MBB stock gains 3.6% as Banking sector leads market rally...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,MBB,MBB_ART_001,0.009876977652311325,Neutral,0.020100723952054977,0.010223746299743652,0.9696755409240723,MBB faces downward pressure from foreign investors selling amid Banking sector w...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,MBB,MBB_ART_002,-0.01601589471101761,Neutral,0.009077447466552258,0.02509334310889244,0.9658291935920715,Military Commercial Joint Stock Bank faces margin compression as operating costs...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,MBB,MBB_ART_003,-0.9116165637969971,Negative,0.03529400750994682,0.946910560131073,0.017795387655496597,Military Commercial Joint Stock Bank receives 'Buy' recommendation from leading ...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,MSN,MSN_ART_000,-0.3948138654232025,Negative,0.29925814270973206,0.6940720081329346,0.0066698514856398106,MSN invests 1153 billion VND in new technology platform to digitize customer ser...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,MSN,MSN_ART_001,-0.7986674904823303,Negative,0.06931539624929428,0.8679828643798828,0.06270169466733932,MSN stock gains 3.8% as Consumer Goods sector leads market rally...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,MSN,MSN_ART_002,-0.016833379864692688,Neutral,0.00899625662714243,0.025829635560512543,0.9651740789413452,Masan Group faces margin compression as operating costs rise faster than revenue...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,MSN,MSN_ART_003,0.009782609529793262,Neutral,0.01981954090297222,0.010036931373178959,0.9701435565948486,MSN faces downward pressure from foreign investors selling amid Consumer Goods s...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,PGV,PGV_ART_000,0.11193284392356873,Positive,0.5486633777618408,0.4367305338382721,0.014606122858822346,"Petrovietnam Gas Board approves cash dividend of 2330 VND per share for 2026, pa...",finbert_v1.0,2026-06-27 12:15:33
2026-06-19,PGV,PGV_ART_001,0.013014722615480423,Neutral,0.0240691639482975,0.011054441332817078,0.9648763537406921,Petrovietnam Gas downgraded to 'Hold' by securities firm citing rising bad debt ...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,PGV,PGV_ART_002,-0.19075149297714233,Negative,0.4010504484176636,0.5918019413948059,0.007147591095417738,PGV invests 1675 billion VND in new technology platform to digitize customer ser...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,PGV,PGV_ART_003,-0.0004704669117927551,Neutral,0.016778049990534782,0.017248516902327538,0.965973436832428,"PGV warns of rising credit costs and narrowing net interest margin in H1 2026, c...",finbert_v1.0,2026-06-27 12:15:33
2026-06-19,PLX,PLX_ART_000,-0.001875242218375206,Neutral,0.015839003026485443,0.01771424524486065,0.9664467573165894,"PLX warns of rising credit costs and narrowing net interest margin in H1 2026, c...",finbert_v1.0,2026-06-27 12:15:33
2026-06-19,PLX,PLX_ART_001,-0.9279434084892273,Negative,0.024787329137325287,0.9527307152748108,0.022481925785541534,"PLX announces robust Q2 results with net interest income growing 23% YoY, driven...",finbert_v1.0,2026-06-27 12:15:33
2026-06-19,PLX,PLX_ART_002,-0.30777010321617126,Negative,0.29549333453178406,0.6032634377479553,0.10124322772026062,PLX announces interim dividend of 1611 VND per share with record payout ratio...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,PLX,PLX_ART_003,-0.01924840733408928,Neutral,0.01724705472588539,0.03649546205997467,0.9462574124336243,PLX stock declines 2.6 on profit taking after strong Q1 performance...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,PLX,PLX_ART_004,-0.9154488444328308,Negative,0.03399146348237991,0.9494403004646301,0.016568293794989586,"Petrovietnam Power receives 'Buy' recommendation from leading brokerage, target ...",finbert_v1.0,2026-06-27 12:15:33
2026-06-19,PNJ,PNJ_ART_000,-0.3691064417362213,Negative,0.25384464859962463,0.622951090335846,0.12320423126220703,PNJ announces interim dividend of 1586 VND per share with record payout ratio...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,PNJ,PNJ_ART_001,-0.9224808216094971,Negative,0.02979595772922039,0.9522767663002014,0.017927268519997597,"Phu Nhuan Jewelry opens new branch network in 3 provinces across Vietnam, streng...",finbert_v1.0,2026-06-27 12:15:33
2026-06-19,PNJ,PNJ_ART_002,-0.8836578130722046,Negative,0.03372946009039879,0.9173872470855713,0.048883289098739624,PNJ experiences increased competition from foreign banks entering Vietnamese Ret...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,PNJ,PNJ_ART_003,-0.8459192514419556,Negative,0.05431565269827843,0.9002348780632019,0.045449398458004,PNJ stock gains 1.5% as Retail sector leads market rally...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,PNJ,PNJ_ART_004,-0.9256389141082764,Negative,0.02398979663848877,0.9496287107467651,0.026381568983197212,PNJ upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,SAB,SAB_ART_000,-0.8430635929107666,Negative,0.07448317110538483,0.9175467491149902,0.007970095612108707,SAB enters collaboration with international partner to expand Consumer Goods ser...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,SAB,SAB_ART_001,-0.8479017615318298,Negative,0.05274270474910736,0.9006444811820984,0.04661279544234276,SAB stock gains 3.5% as Consumer Goods sector leads market rally...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,SAB,SAB_ART_002,0.01898968406021595,Neutral,0.02994147688150406,0.010951792821288109,0.9591068029403687,"Sabeco faces regulatory scrutiny over compliance requirements, may incur additio...",finbert_v1.0,2026-06-27 12:15:33
2026-06-19,SAB,SAB_ART_003,-0.30069658160209656,Negative,0.34611424803733826,0.6468108296394348,0.0070749307051301,SAB invests 1732 billion VND in new technology platform to digitize customer ser...,finbert_v1.0,2026-06-27 12:15:33
2026-06-19,SAB,SAB_ART_004,-0.9131575226783752,Negative,0.03467253968119621,0.947830080986023,0.01749737188220024,"Sabeco receives 'Buy' recommendation from leading brokerage, target price raised...",finbert_v1.0,2026-06-27 12:15:33
2026-06-19,STB,STB_ART_000,-0.9287789463996887,Negative,0.02411060407757759,0.9528895616531372,0.022999759763479233,"STB announces robust Q2 results with net interest income growing 22% YoY, driven...",finbert_v1.0,2026-06-27 12:15:34
2026-06-19,STB,STB_ART_001,0.009801461361348629,Neutral,0.019679740071296692,0.009878278709948063,0.9704419374465942,STB faces downward pressure from foreign investors selling amid Banking sector w...,finbert_v1.0,2026-06-27 12:15:34
2026-06-19,STB,STB_ART_002,-0.9224631786346436,Negative,0.030637742951512337,0.9531009197235107,0.016261352226138115,"Sacombank opens new branch network in 4 provinces across Vietnam, strengthening ...",finbert_v1.0,2026-06-27 12:15:34
2026-06-19,STB,STB_ART_003,-0.8286072015762329,Negative,0.060755085200071335,0.8893622756004333,0.04988258704543114,STB stock gains 1.7% as Banking sector leads market rally...,finbert_v1.0,2026-06-27 12:15:34
2026-06-19,STB,STB_ART_004,0.031589776277542114,Neutral,0.041294753551483154,0.009704976342618465,0.9490002393722534,"Sacombank faces regulatory scrutiny over compliance requirements, may incur addi...",finbert_v1.0,2026-06-27 12:15:34
2026-06-19,TCB,TCB_ART_000,-0.9140604734420776,Negative,0.035719722509384155,0.9497802257537842,0.014500107616186142,Techcombank signs strategic partnership with leading Banking firm to enhance mar...,finbert_v1.0,2026-06-27 12:15:34
2026-06-19,TCB,TCB_ART_001,-0.8248375058174133,Negative,0.06466555595397949,0.8895030617713928,0.04583142325282097,TCB stock gains 3.3% as Banking sector leads market rally...,finbert_v1.0,2026-06-27 12:15:34
2026-06-19,TCB,TCB_ART_002,-0.8788651823997498,Negative,0.04295917600393295,0.9218243360519409,0.03521640971302986,TCB experiences increased competition from foreign banks entering Vietnamese Ban...,finbert_v1.0,2026-06-27 12:15:34
2026-06-19,TCB,TCB_ART_003,-0.016267506405711174,Neutral,0.009049126878380775,0.02531663328409195,0.965634286403656,Techcombank faces margin compression as operating costs rise faster than revenue...,finbert_v1.0,2026-06-27 12:15:34
2026-06-19,TCB,TCB_ART_004,-0.9279146790504456,Negative,0.0243266299366951,0.9522413015365601,0.023432103917002678,TCB upgraded to 'Outperform' by investment bank citing strong fundamentals and g...,finbert_v1.0,2026-06-27 12:15:34
2026-06-19,VCB,VCB_ART_000,-0.9280266165733337,Negative,0.024795513600111008,0.9528221487998962,0.02238236367702484,"VCB announces robust Q2 results with net interest income growing 19% YoY, driven...",finbert_v1.0,2026-06-27 12:15:34
2026-06-19,VCB,VCB_ART_001,-0.0036250371485948563,Neutral,0.013682126998901367,0.017307164147496223,0.9690106511116028,"VCB warns of rising credit costs and narrowing net interest margin in H1 2026, c...",finbert_v1.0,2026-06-27 12:15:34
2026-06-19,VCB,VCB_ART_002,-0.913415789604187,Negative,0.034705739468336105,0.9481215476989746,0.017172707244753838,"Vietcombank receives 'Buy' recommendation from leading brokerage, target price r...",finbert_v1.0,2026-06-27 12:15:34
2026-06-19,VCB,VCB_ART_003,-0.8302347660064697,Negative,0.08101262152194977,0.9112473726272583,0.0077400305308401585,VCB enters collaboration with international partner to expand Banking services i...,finbert_v1.0,2026-06-27 12:15:34
